id;idUniv;status;universitas;berdiri;noSK;tanggalSK;kodePos;telepon;fax;email;website;Lat;Long
3147;3801;Aktif;STAI Darul Ulum Kandangan, Kalimantan Selatan;;-;;71213;0517-23563;0517-23563;staidukandangan@ymail.com;staidarululumkandangan.ac.id;-2.7827175;115.2576743
3148;3802;Aktif;STAI Darussalam Martapura, Kalimantan Selatan;1 Januari 2014 ;-;1 Januari 2014 ;70613;511422034;5114721307;stai_darussalam@yahoo.co.id;www.stai-darussalam.ac.id;-3.4183337;114.8522262
3149;3803;Aktif;STAI Kuala Kapuas, Kalimantan Tengah;;-;;73514;(0513) 24699;(0513) 24699;stai_kapuas@yahoo.co.id;http:www.staikapuas.ac.id;-3.006391;114.3882933
3150;3804;Aktif;STAI Ma`arif Sintang, Kalimantan Barat;31 Desember 2003 ;-;9/4/2008;78611;(0565) 23709;(0565) 23709;staima.sintang@yahoo.co.id;www.staimasintang.ac.id;0.095532;111.5587544
3151;3805;Aktif;STAI Rasyidiyah Khalidiyah (RAKHA) Amuntai, Kalimantan Selatan;; ;;71471;52761695;52761695;stai_rakha@yahoo.co.id;www.stairakha-amuntai.ac.id ;-2.3867674;115.2600506
3152;3806;Aktif;STAI Siti Khadijah Muara Teweh Barito Utara, Kalimantan Tengah;;-;;73811;0519 24417;0519 24417;stais@stai-khadijah.ac.id;www.stai-khadijah.ac.id;-0.8295559;114.9872821
3153;3807;Aktif;STAI Sulthan M. Syafi`uddin Sambas, Kalimantan Barat;22 Juni 2006 ;Dj.I18742011;28 Desember 2011 ;79462;562391874;562391874;akademik.iaisambas@gmail.com;www.iaisambas.ac.id;1.3076237;109.3069432
3154;3808;Aktif;STIS Hidayatullah Balikpapan, Kalimantan Timur;;-;;76118;542790886;542790886;stis_hid@yahoo.co.id;www.stishid.ac.id;-1.136583;116.998901
3155;3809;Aktif;STIS Samarinda, Kalimantan Timur;;-;;;8115574904;5417074904;stis.samarinda@yahoo.co.id; stis-samarinda.ac.id;-0.4914979;117.1100519
3156;3810;Aktif;STIS Syarif Abdurrahman Pontianak, Kalimantan Barat;;-;;78121;(0561) - 8122691;(0561) - 8122691;stis_sa_ptk@yahoo.co.id;http:stispontianak.ac.id;-0.0678062;109.3622446
3157;3811;Aktif;STIT Darul Ulum Kotabaru, Kalimantan Selatan;;-;;72117;51821837;51821837;stitdu_ktbkalsel@yahoo.com;www.stitdarululumkotabaru.blogspot.com;-3.2816794;116.2245553
3158;3812;Aktif;STIT Ibnu Khaldun Nunukan, Kalimantan Timur;;-;;;5562026012;5562026012;nunukan.stitibnukhaldun@yahoo.co.id; ;4.109;117.678887
3159;3813;Aktif;STIT Ibnu Rusyd Grogot Paser, Kalimantan Timur;;-;;76211;(0543) 2708540;0543 -5235680;stit_ibnu_rusyd@yahoo.co.id; ;-1.9008386;116.1950741
3160;3814;Aktif;STIT Iqra` Kapuas Hulu, Kalimantan Barat;; ;;;8565032380; ; aron_syahroni@gmail.com; ;-0.2787808;111.4752851
3161;3815;Aktif;STIT Muhammadiyah Banjar, Kota Banjar;1 Januari 2010 ;-;1 Januari 2010 ; ;;;;;-7.090911;107.668887
3162;3816;Aktif;STIT Muhammadiyah Tanjung Redep, Berau, Kalimantan Timur;;-;;77312;0554 2020230;0554 2020230;stitmuhammadiyahberau@yahoo.co.id;www.stitmuhammadiyahberau.go.id;2.1580405;117.4991461
3163;3817;Aktif;STIT Syarif Abdurrahman Singkawang, Kalimantan Barat;;-;;79151;562639151;562639151;stitsasingkawang@gmail.com;www.stitsingkawang.ac.id;0.9089881;108.9845102
3164;3819;Aktif;STAI An-Nadwah Kuala Tungkal, Jambi;;-;;36513;74222190;TelpFax. (0742)2219;staiannadwah@gmail.com;staiannadwah.blog.com;-0.825935;103.467384
3165;3820;Aktif;STAI Ma`arif Jambi;10 Juni 2010 ; ;10 Juni 2010 ;36135;741570298;741570298;staimaarifjambi@yahoo.co.id;www.staimaarifjambi.org;-1.6367315;103.6562292
3166;3821;Aktif;STAI Muara Bulian Batanghari, Jambi;8 Oktober 1987 ;226Kop.VIOP.1087;8 Oktober 1987 ;36612;(0743) 21749 - 21702;(0743) 21749;staimuarabulian@yahoo.co.id;-;-1.6924;103.270371
3167;3822;Aktif;STAI Syekh Maulana Qori (SMQ) Bangko, Jambi;4/29/1996;170 Tahun 1996 ;4/29/1996;37312;0746-322051;0746-322051;staismqbangko1996@gmail.com;staismq-bangko.blogspot.com;-1.6063888;103.5933538
3168;3823;Aktif;STAI Yayasan Nurul Islam (YASNI) Muara Bungo;11/29/1987;411Kop.VIIOp-111987;11/29/1987;37216;-;-;staiyasnibungo@yahoo.co.id;www.staiyasnibungo.ac.id;-1.6063888;103.5933538
3169;3824;Aktif;STIT Al-Azhar Diniyyah (STITAD) Muaro Bungo, Jambi;23 Maret 2006 ;Dj.II5006;23 Maret 2006 ;36122;0741- 667917;0741-61944;stit.al.azhar.jambi@gmail.com;www.stitjmb.id;-1.6123846;103.6275894
3170;3825;Aktif;STIT Al-Falah Rimbo Bujang, Tebo, Jambi;;-;;37553;82375505858;-;stit.alfalahrimbobujang@gmail.com;-;-1.6063888;103.5933538
3171;3826;Aktif;STIT Darul Ulum, Sarolangun, Jambi;28 Mei 2007 ;Dj.I220.02007;28 Mei 2007 ;37381;81366042218; ;stit_darul_ulum_srl@yahoo.com;www.stitdusar.ac.id;-2.3221088;102.6902604
3172;3827;Aktif;STIT YAPIMA Muara Bungo;19 Februari 2008 ;Dj.I512008;19 Februari 2008 ;37215;(0747) 321488  ;(0747) 321488  ;stityapimamuarabungo@yahoo.co.id;www.stityapima.wordpress.com;-1.6063888;103.5933538
3173;3828;Aktif;STIT YPI Kerinci;31 Maret 1989 ;58 Tahun 1989;31 Maret 1989 ;37112;0748 22173;0748 22173;stit_ypi@kerincikab.org;www.stit-ypikerinci.ac.id;-1.6063888;103.5933538
3174;3829;Aktif;STITNU Al Hikmah Mojokerto;21 Februari 2013 ;No. 380 Tahun 2013;21 Februari 2013 ;61362;321391424;321391424;stitnu_mjk@yahoo.com;www.stitnualhikmah.ac.id ;-7.5303081;112.3984591
3175;3830;Aktif;STAI Ma`arif Kendal Ngawi;9/4/2008;Dj.I3022008;9/4/2008;63261;0351 732 430;-;stai_m@ymail.com;httpstaima-arif.ac.id;-7.566757;111.287928
3176;3831;Aktif;STIU Al-Mujtama Pamekasan;4/5/2013;Dj.IDT.I.IV.PP.00.911382013;4/5/2013;69361;0324-3515563; ;stiu_almujtamak@yahoo.co.id;www.stiupamekasan.ac.id;-7.0928049;113.4778177
3177;3833;Aktif;STIS Faqih Asy`ari;4/3/2013;Dj.I7792013;4/3/2013;64201;0354-398867 3391113;0354-398867;stisfa.kediri@gmail.com;www.stisfa-kediri.com;-7.7611416;112.1976634
3178;3834;Aktif;STIT Muhammadiyah Paciran;8 Februari 2012 ;Nomor 198 Tahun 2012;8 Februari 2012 ;66226;322661504;322663369;stitmpaciran@gmail.com;www.stitmpaciran.ac.id;-6.8699965;112.3414011
3179;3835;Aktif;STIT Madina Sragen;21 Februari 2013 ;380 Tahun 2013;21 Februari 2013 ;57291;0271-892679;0271-892679;stitmadinasrg@gmail.com;www.stitmadinasrg.ac.id;-7.429331;111.032874
3180;3836;Aktif;Sekolah Tinggi Ilmu Syari`ah Miftahul Ulum Lumajang;21 Februari 2013 ;SK Dirjen Pendis No.3802013;21 Februari 2013 ;67355;0334 882900;0334 882900;stis_miftahululum@yahoo.co.id;www.stismu.ac.id;-8.1344746;113.3228127
3181;3837;Aktif;Sekolah Tinggi Ilmu Tarbiyah Kupang;11/9/2012;2345 Tahun 2012;11/9/2012;85223;08124696158  082144;0380 - 8553935;stitkupang2012@gmail.com;stit-kupang.blogspot.com;-10.1579645;123.6225759
3182;3838;Aktif;STAI Nurul Falah Airmolek;2 Januari 2002 ;01XIIK2002;2 Januari 2002 ;29352;(0769) 41965;(0769) 41965;stai_nurulfalah@yahoo.co.id;www.stainurulfalahairmolek.web.id;-0.7359035;102.2543842
3183;3839;Aktif;STAI Al-Azhar Pekanbaru;4/16/1994;91 Tahun 1994;4/16/1994;28124;(0761) 7871357;(0761) 7871357;staialazharpekanbaru@gmail.com;http:staialazharpekanbaru.ac.id;0.5093797;101.4383217
3184;3841;Aktif;STIT Bustanul Arifin;4/3/2013;No. 779 Tahun 2013;4/3/2013;24581;(0643)7425118;(0643)7425118;stitbusfin@gmail.com;stitbustanularifin.ac.id;5.5581181;95.3293108
3185;3842;Aktif;Sekolah Tinggi Ilmu Ekonomi Syariah Bengkalis;14 Oktober 2003 ;Dj.II4102003;14 Oktober 2003 ;28711;0766-22555;0766-22777;ppm.stiesbks@yahoo.co.id; ;1.4703979;102.1503036
3186;3843;Aktif;STIT Ad-Da`wah Rangkasbitung;28 Mei 2007 ;Dj.I220.D2007;28 Mei 2007 ;42314;0252-281078;0252-281078;stitdadakwah@gmail.com;www.da-wah.com;-6.3735245;106.2698669
3187;3844;Aktif;STITNU Sakinah Dharmasraya;21 Februari 2013 ;380 Tahun 2013;21 Februari 2013 ;27581;811663829;0754-71212;stitnu.sakinah.dharmasraya@gmail.com;www.stitnu Sakinah Dharmasraya.co.id;-1.058601;101.643747
3188;3845;Aktif;STAI Ibnu Sina Batam;1 Desember 1998 ;03XIIK1998;1 Desember 1998 ;29432;;;;;1.1477173;104.013716
3189;3846;Aktif;STEI Iqra Annisa Pekanbaru;22 Juni 2006 ;Dj.II19806;22 Juni 2006 ;28000;0761 859839;0761 859839;stei_pekanbaru@yahoo.com;www.stei-iqra-annisa.ac.id;0.5246344;101.4959599
3190;3847;Aktif;STIT Syekhsaman Al-Hasan;21 Februari 2013 ;380 Tahun 2013;21 Februari 2013 ;24653;64221190;64221190;stitsyekhsamanalhasan@gmail.com;stitsyekhsaman.ac.id;3.510025;97.5680595
3191;3848;Aktif;STAI Miftahul Ulum Tanjung Pinang;9/17/1991;235 Tahun 1991;9/17/1991;29111;0771-7033533;0771-312651;sekretariat@staimutanjungpinang.ac.id;http:staimutanjungpinang.ac.id;0.8998447;104.5267448
3192;3849;Aktif;STAI Diniyah Pekanbaru;28 Maret 2002 ;05XIIK2002;28 Maret 2002 ;28124;0761 - 888863705456;0761 - 888863;staidiniyah@yahoo.com;www.staidiniyahpku.ac.id;0.516426;101.4378163
3193;3850;Aktif;STAI Hubbulwathan Duri;17 Januari 1990 ;5E1990;17 Januari 1990 ;28884;0765-560169;0765-560169;staihubbulwathan@ymail.com;www.stai-hubbulwathan.net;0.5182843;101.4503209
3194;3851;Aktif;Sekolah Tinggi Ekonomi Islam (STEI) Husnayain Jakarta Timur;5 Januari 2009 ;-;3 Januari 1999 ;;218702699; ; husnayainstei@gmail.com;www.steihusnayain.ac.id;-6.1744651;106.822745
3195;3852;Aktif;Sekolah Tinggi Ekonomi Islam SEBI (STEI SEBI) Ciputat Tangerang;22 Maret 2005 ;Dj.II2605;22 Maret 2005 ;16517;2518616655;2518604985;info@sebi.ac.id;www.sebi.ac.id;-6.4114341;106.7327682
3196;3853;Aktif;STAI Al-Hamidiyah Jakarta;1 Oktober 1998 ;Nomor: E3151998;1 Oktober 1998 ;16435;(021) 77881434;(021) 77881434;stai.alhamidiyah91@gmail.com;www.al-hamidiyah.sch.id;-6.394473;106.7928889
3197;3854;Aktif;STAI Asy-Syukriyyah Tangerang;;-;;;;;;;-6.1873493;106.6583141
3198;3855;Aktif;STAI At-Taqwa Bekasi;1 Januari 0001 ; ;;17612;021-891334318913293;021-8913343;stai_attaqwa@yahoo.co.id;-;-6.190754;107.020693
3199;3856;Aktif;STAI Azziyadah Klender, Jakarta Timur;1 Januari 2014 ;-;1 Januari 2014 ;13470;021 86605029;021 86605029;stai_azziyadah@yahoo.com;staiza.foko.or.id;-6.22293;106.90352
3200;3857;Aktif;STAI Binamadani Tangerang;;-;;15145;55774930-101  4930 ;55774928;humas@staibinamadani.ac.id;www.staibinamadani.ac.id;-6.2117259;106.6864652
3201;3858;Aktif;STAI Darul Qalam Tangerang;;-;;;;;;;-6.152494;106.594105
3202;3859;Aktif;STAI Darunnajah Jakarta Yayasan Darunnajah, Jakarta Selatan;;-;;12250;217359786;217359786;stai@darunnajah.ac.id;www.darunnajah.ac.id;-6.2373259;106.764446
3203;3860;Aktif;STAI Imam Syafi`i Tomang Jakbar;;-;;;021 6626925;021 6626925; ; ;-6.1248922;106.8032739
3204;3861;Aktif;STAI Indonesia;;-;;13470;+6221 - 8661 5393;+6221 - 8661 4375;stai_indonesia@yahoo.com;www.staiindo.ac.id;-6.2148605;106.9086986
3205;3862;Aktif;STAI INSIDA Jakarta Timur;22 Maret 2005 ; Dj.II272005;22 Maret 2005 ;13460;218622222;2186615566;stit_insida@yahoo.co.id;www.stit-insida.com;-6.2263093;106.9388118
3206;3863;Aktif;STAI Lan Taboer Pondok Gede, Jakarta Timur;1 Januari 0001 ;-;;13940;021 46834714;021 46834714;lantaboer@yahoo.co.id; ;-6.2181755;106.9400006
3207;3865;Aktif;STAI PTDII Jakarta;1 Oktober 1960 ;-;;;214352245;214352245; staiptdii@gmail.com;www.staiptdii.ac.id;-6.1120047;106.8817743
3208;3866;Aktif;STAI Publisistik Thawalib, Kwitang Jakarta Pusat;;-;;10420;021 31905971;021 7511860;staithawalib.jkt@gmail.com;-;-6.1829179;106.8406998
3209;3867;Aktif;STAI Shalahuddin Al-Ayyubi Jakarta Utara;; ;;14340;021-4350590;021-4350590;staisajakarta@yahoo.com;www.staisa.ac.id;-6.1299541;106.8821496
3210;3868;Aktif;STID Dirosat Islamiyah Al-Hikmah Mampang Jakarta Selatan;;-;;12720;217194402;217198053;stiddi_alhikmah@yahoo.com;www.alhikmah.ac.id;-6.247287;106.817534
3211;3869;Aktif;STID Mohammad Natsir Bekasi;;-;;17510;021-8809444;021-8809444;info@stidnatsir.ac.id;stidnatsir.ac.id;-6.2539052;107.0501781
3212;3871;Aktif;STIT Muslim Asia Afrika, Tangerang;;-;;15415;021-7415957;021-74718210;stitmaa@yahoo.co.id;-;-6.3052314;106.7410341
3213;3872;Pembinaan;STIT Tangerang Raya Yayasan Purgantorio;1 Januari 2007 ;-;1 Januari 2007 ;15510;2191308979;2155932985;stitara@yahoo.co.id;www.stitara.sch.id;-6.0541647;106.6586052
3214;3873;Aktif;STIT YA`MAL Tangerang;;-;;15520;81575321009;021-5908028;stityamaltangerang@yahoo.com;https:stityamaltangerang.wordpress.com;-6.1327468;106.5937658
3215;3874;Aktif;STIU Al-Hikmah Mampang Jakarta Selatan;;-;;;;;;;-6.247287;106.817534
3216;3875;Aktif;STIU Darul Hikmah Bekasi;; ;;17426;2170769887;2184307535;stiudarulhikmahbekasi@yahoo.co.id;stiudarulhikmah.ac.id;-6.3304808;106.944892
3217;3876;Aktif;STIU Dirosat Islamiyah Al-Hikmah Jakarta Selatan;;-;;12720;021-7198051;021-7198051;stiudirasat_alhikmah@yahoo.co.id;http:stiualhikmah.ac.id;-6.247287;106.817534
3218;3877;Aktif;STIE Syari`ah Al-Mujaddid;4/3/2013;No. 779 Tahun 2013;4/3/2013;36563;0812-5908-4759;0812-5908-4759;stie@stie-almujaddid.com;www.stie-almujaddid.com;-1.2147167;103.8120719
3219;3878;Aktif;STAI Al-Musaddadiyah Garut;20 Juli 1989 ;31E2989;20 Juli 1989 ;44151;(0262)232334;(0262)242017;stai_musaddadiyah_grt@yahoo.co.id;http:stai-musaddadiyah.ac.id;-7.2059442;107.8954411
3220;3880;Aktif;STIT Kabupaten Tebo;22 Juni 2006 ;DJ.II1942005;22 Juni 2006 ;37271;0744-21100;21100;stitkabupatentebo@yahoo.com;www.stittebo.com;-1.6063888;103.5933538
3221;3881;Aktif;Sekolah Tinggi Ilmu Islam dan Bahasa Arab (STIBA) Makassar;25 Oktober 2002 ;023 Tahun 2002;25 Oktober 2002 ;90234;0411-4881230;0411-4881229;pdptstibamks@gmail.com;www.stiba.net;-5.1625691;119.5082233
3222;3882;Aktif;STAI Pelita Bangsa;1 Januari 2012 ;Dj.I1492012;1 Januari 2012 ;17530;021-27318249,50,51;021-88955953  021-2;staipb@gmail.com; www.pelitabangsa.ac.id;-6.3240986;107.1696702
3223;3883;Aktif;STAI Al-Kautsar;2 Juli 1991 ; -;2 Juli 1991 ;28751;0766 8001050;0766 8001050;stai.alkautsar@yahoo.com; staibengkalis.ac.id;0.5182843;101.4503209
3224;3884;Aktif;STAI Al-Masthuriyah Sukabumi;10 Mei 2005 ;Dj.II1132005;10 Mei 2005 ;;0266-210612; ;stai.almasth@gmail.com; ;-6.905118;106.869784
3225;3885;Aktif;STAI Al-Qudwah Depok;10 Mei 2005 ;Dj.II1092005;10 Mei 2005 ;16423;(021) 7777 143;(021) 7777 143;staiqudwah@yahoo.com;www.staiq.ac.id;-6.3858016;106.8313806
3226;3886;Aktif;STAI Ar-Ridho Rokan Hilir Riau;10 Juni 2010 ; ;10 Juni 2010 ;28911;81378436270;76722666;stai_arridho@yahoo.com;www.stai-arridha.ac.id;0.5246344;101.4959599
3227;3887;Aktif;STAI Auliaurrasyidin;6 Desember 1999 ; ;;29213;0768-325093;0768-325093;doelhams@gmail.com;stai-tembilahan.blogspot.com dan stai.ac.id  ;-0.3424664;103.1278585
3228;3888;Aktif;STAI H.M. Lukman Edy Pekanbaru;10 Juni 2010 ;Dj.I3742010;10 Juni 2010 ;28551;Telp. 0761-572761 - ;0761-;stailepekanbaru@yahoo.co.id;www.staile.ac.id;0.5246344;101.4959599
3229;3890;Aktif;STAI Madinatun Najah;28 Maret 2002 ; -;28 Maret 2002 ;29300;0769 324531;0769 324530;stairengat@yahoo.com;-;0.5246344;101.4959599
3230;3891;Aktif;STAI Natuna;26 Agustus 2002 ; ;;29783;81364731846;-;stainatuna2002@ymail.com;-;3.9504919;108.3855068
3231;3894;Aktif;STAI Sultan Abdur Rahman;20 Juli 2010 ; ;;29122;0771-28715;0771-28715;stain.kepri@yahoo.com;www.httpstai-sar.ac.id;0.9069789;104.4694186
3232;3895;Aktif;STAI Sulthan Syarif Hasim;8 Maret 2007 ; -;8 Maret 2007 ;26028;8238278642;-;Stai-Susha.Siak@yahoo.com; staisiak.ed.id;0.5246344;101.4959599
3233;3896;Aktif;STAI Tafaqquhfiddin Dumai;4/1/2000;0;4/1/2000;28811;7655507654;-;stai_tafaqquhfiddin@yahoo.com;www.staitf-dumai.ac.id;1.6088177;101.5532255
3234;3897;Aktif;STAI Tuanku Tambusai;9/20/2002; ;1 Januari 2014 ;28557;0762 91628;0762 91628;stai.tuankutambusai@yahoo.com;-;0.8639174;100.2934203
3235;3898;Aktif;STEI Ar - Rachman;11/9/2012; -;11/9/2012;29422;(0778) 430 199 - 451;(0778) 430 199;ywpbatam@yahoo.co.id;http:www.stei-arrachman.com;1.0807696;103.9009013
3236;3899;Aktif;STI Ekonomi Syari`ah Baktiya Aceh Utara;13 Februari 2013 ;779 th. 2013;13 Februari 2013 ;24392;0852 6031 7375;-;sties_baktiya@yahoo.com;-;4.4415515;97.5247243
3237;3900;Aktif;STIDKI Al-AZIZ Batam;4/26/2013; ;;29463;0778 468313;-;stidki.alaziz@yahoo.com;-;1.119758;104.057576
3238;3901;Aktif;STIQ Kepulauan Riau;11/9/2012; ;;29421;(0778)-324669;(0778)-326505;stiq_kepri@yahoo.com;-;1.116136;103.951746
3239;3902;Aktif;STIT Ar - Risalah;4/3/2013; ;;29255;85264300667;-;staiarrisalahsgt@yahoo.co.id;www.stitarrisalahsgt.ac.id;2.1548784;100.8076536
3240;3903;Aktif;STIT Babussalam, Aceh Tenggara;21 Februari 2013 ;380 th. 2013;21 Februari 2013 ;24673;62921035;62921035;stitbabussalam@yahoo.com;0;3.0291759;97.8286368
3241;3904;Aktif;STIT Dar Aswaja Rokan Hilir;28 Mei 2007 ; Dj.I220.D2007;28 Mei 2007 ;28991;0812 6859220;-;stitaswaja@yahoo.co.id;-;2.0546085;100.644217
3242;3905;Aktif;STIT Multazam;21 Februari 2013 ;380 Tahun  2013;21 Februari 2013 ;34818;82179952645;729370236;stimultazamlampungbarat@gmail.com;stitmultazam.ac.id;-5.0196933;104.112201
3243;3907;Aktif;Sekolah Tinggi Ilmu Tarbiyah (STIT) Al-Chaeriyah Mamuju Sulawesi Barat;5 Mei 2014 ;2516 Tahun 2014;5 Mei 2014 ;;;;;;-2.8441371;119.2320784
3244;3909;Aktif;Sekolah Tinggi Ilmu Syariah Nahdlatul Ulama (STISNU) Nusantara Tangerang;5 Mei 2014 ;2516 Tahun 2014;5 Mei 2014 ;15118;021 222 524 32; ;admin@stisnutangerang.ac.id; http:stisnutangerang.ac.id;-6.1935901;106.6295689
3245;3910;Aktif;Sekolah Tinggi Ilmu Al-Quran (STIQ) Bima;5 Mei 2014 ;2516 Tahun 2014;5 Mei 2014 ;;;;;;-8.6529334;117.3616476
3246;3911;Aktif;Sekolah Tinggi Ilmu Tarbiyah (STIT) Islamiyah Nusa Tenggara Barat;5 Mei 2014 ;2516 Tahun 2014;5 Mei 2014 ;; ; ; ; ;-8.6529334;117.3616476
3247;3912;Aktif;Sekolah Tinggi Ilmu Syariah (STIS) Dayah Amal;5 Mei 2014 ;2516 Tahun 2014;5 Mei 2014 ;;85373138396; ;stis.dayahamal@yahoo.com;stisdayahamal.ac.id;4.695135;96.7493993
3248;3913;Aktif;Sekolah Tinggi Ilmu Al-Quran Nurul Islam;5 Mei 2014 ;2516 Tahun 2014;5 Mei 2014 ;;818303902; ;stiqnissumenep@gmail.com; stiqnis.ac.id;-7.5360639;112.2384017
3249;3914;Aktif;Sekolah Tinggi Ilmu Syariah (STIS) Al-Aziziyah Sabang;5 Mei 2014 ;2516 Tahun 2014;5 Mei 2014 ;23522;81328280604;0652 - 3324330;stis.aziziyah@gmail.com;https:stisasabang.wordpress.com;5.5581181;95.3293108
3250;3915;Aktif;Sekolah Tinggi Ilmu Syariah Wal Aqidah Ash-Shofa Manonjaya;10 Oktober 2013 ;2481 Tahun 2013;10 Oktober 2013 ;46197;0265-380544;0265-381656;stisa.ashshofa@gmail.com; stisa_ashshofa.ac.id;-7.3639966;108.3207992
3251;3917;Aktif;Sekolah Tinggi Ilmu Dakwah Sirnarasa;9/3/2014;4917 Tahun 2014;9/3/2014;46264;(0265) 2797069; ; Info@stidsirnarasa.ac.id;https:stidsirnarasa.ac.id;-7.1174311;108.2970692
3252;3918;Aktif;Sekolah Tinggi Ilmu Al-Quran (STIQ) An-Nur Lempuing OKI;9/3/2014;4917 Tahun 2014;9/3/2014;;85267134567; ; stiqannuroki@gmail.com;www.stiq-annur.ac.id;-3.3194374;103.914399
3253;3919;Aktif;Sekolah Tinggi Ilmu Syariah (STIS) Nurud Dhalam;9/3/2014;4917 Tahun 2014;9/3/2014;;;;;;-7.5360639;112.2384017
3254;3920;Aktif;Sekolah Tinggi Ilmu Syariah (STIS) Ummul Ayman Pidie Jaya;9/3/2014;4917 Tahun 2014;9/3/2014;24186;81360416137;0644 531768;ummul_ayman@yahoo.co.id;www.ummulayman.or.id;5.2316643;96.2561762
3255;3921;Aktif;Sekolah Tinggi Ilmu Syariah (STIS) Nahdlatul Ulama Aceh;9/3/2014;4917 Tahun 2014;9/3/2014;23361;8116801987; ;stisnuaceh@gmail.com; www.stisnuaceh.ac.id;3.2264504;97.3786689
3256;3925;Aktif;Sekolah Tinggi Ilmu Ekonomi Syariah Sayaga Saniskara Nusantara (STIES GASANTARA);9/3/2014;4917 Tahun 2014;9/3/2014;; 0266-210006;  0266-210006; sties.gasantara@yahoo.com; sties-gasantara.ac.id;-7.090911;107.668887
3257;3969;Aktif;STAK Negeri Palangka Raya;1 Januari 0001 ; ;;73112;"0536-3241811; 324181";0536-3241813;staknpalangkaraya@kemenag.go.id; ;-2.0000242;113.7156809
3258;3970;Aktif;STAK Negeri Manado;1 Januari 0001 ; ;;95661; 0431-831732;0431-831733; stakn.manado@gmail.com; ;-6.1435416;106.9101263
3259;3971;Aktif;STAK Negeri Ambon;1 Januari 0001 ; ;;97123;0911-346161;0911-346464;stakpn-ambon@yahoo.com;www.stakpn-ambon.ac.id;0.7991422;127.3873919
3260;3972;Aktif;STAK Negeri Kupang;1 Januari 0001 ; ;;85112;3808081905;3808214911; stakkupang@ymail.com;www.staknkupang.ac.id;-10.203778;123.619863
3261;3973;Aktif;STAK Negeri Sentani;1 Januari 0001 ; ;;99352;9675195065;9675195065;stakpnsentani@kemenag.go.id;www.stakpnsentani.ac.id;-2.5683577;140.4618316
3262;3974;Aktif;STAK Negeri Toraja;1 Januari 0001 ; ;;91871; 0423-24620; 0423-24064; stakntoraja@yahoo.com; www.stakntoraja.ac.id;-3.2286084;119.9046594
3263;3975;Aktif;Universitas Kristen Indonesia Tomohon;20 Februari 1965 ;149B-SWT1966;4/27/1966;95362;0431 353030;(0431) 353030;ukit@reborn.com;http:ukit.ac.id;1.332428;124.837588
3264;3976;Aktif;Institut Agama dan Keagamaan Oikumene Indonesia Timur Ambon;13 Februari 2014 ;12;13 Februari 2014 ;;911311514;911311514;samydave.iakointim@gmail.com; ;-3.2384616;130.1452734
3265;3977;Aktif;Institut Kristen Borneo;9/11/2012;DJ.IIIKepHK.00.56042012;9/11/2012; ;0542 766234766209;0542 766214;ikb.balikpapan@gmail.com;institutkristenborneo.ac.id;-1.2517826;116.8937045
3266;3978;Aktif;Sekolah Tinggi Teologi Injili Indonesia Jakarta;9/24/2004;Dj.IIIKepHK.0051523924200;9/24/2004;11530; 021-53673581; 021-53673581; stiijakarta@gmail.com; www.sttiijakarta.org;-6.196775;106.7680596
3267;3981;Aktif;Sekolah Tinggi Theologia Injili Arastamar (SETIA) Jakarta;15 Oktober 2003 ;Dj.IIIKepHK.0051374450200;15 Oktober 2003 ;15122;(021) 55766560; (021) 55766560; sttsetiajakarta@gmail.com; ;-6.1656824;106.682188
3268;3984;Aktif;Sekolah Tinggi Teologi Baptis Bandung;1 Januari 0001 ; DJ.IIIKepHK.00.52172014;25 Juli 2014 ;40116;(022) 4213427;(022) 4213427; sttbaptis.bdg@gmail.com; ;-6.9356785;107.7131804
3269;3985;Aktif;Sekolah Tinggi Teologi Kharisma Bandung;1 Januari 0001 ; ;;40237;(022) 5225785;(022) 5225785;sttkharisma_bdg@yahoo.com;www.stt-kharisma.org;-6.953869;107.6042041
3270;3986;Aktif;Sekolah Tinggi Teologi Bethesda;1 Januari 0001 ; ;;0;21129477407; ; sttbethesda_bekasi@yahoo.com; www.sttbethesda.ac.id;-6.1657744;106.9739716
3271;3987;Aktif;Sekolah Tinggi Teologi Kadesi Bogor;1 Januari 0001 ; ;;168; 021 89960447; 021 89960447; sttcariu@yahoo.co.id; ;-6.886298;107.596999
3272;3988;Aktif;Sekolah Tinggi Teologi Cianjur;1 Januari 0001 ; ;;43216; 0263-261727; 0263-260709;sttpantekostacianjur@gmail.com;www.sttcianjur.ac.id;-6.8092041;107.1395903
3273;3989;Aktif;Sekolah Tinggi Teologi Cipanas;1 Januari 0001 ; ;;43253; 0263 512916; 0263 513194; sttcipanas@sttcipanas.ac.id; www.sttcipanas.ac.id;-6.738181;107.0499421
3274;3990;Aktif;STT Internasional Harvest Tangerang;25 Juli 2014 ; DJ.IIIKepHK.00.52172014;25 Juli 2014 ;15811;215461091;215461093; hits@worldharvest.cc; www.hits.ac.id;-6.2324939;106.5924381
3275;3991;Aktif;STT PRESBYTERIAN INDONESIA;1 Januari 0001 ; ;;15000;021- 55337805533784; 021-5533784; sttpresbyterian@gmail.com; ;-6.6465951;106.3773926
3276;3992;Aktif;Sekolah Tinggi Teologi Berita Hidup;1 Januari 0001 ; ;;57102; 0271-853244; 0271-853244; sttberitahidup@gmail.com; sttberitahidup.ac.id;-7.51467;110.818083
